Year,Month,Day,Country,State,Region,City,Latitude,Longitude,AttackType,Killed,Wounded,Target,Summary,Group,Target_type,Weapon_type
2000,11,14,Yemen,Sanaa,Middle East & North Africa,Showkan,14.691211,46.933789,Hostage Taking (Kidnapping),,,A Swedish power station employee,"11/14/2000: In Showkan, Yemen, armed Al-Zaidi Tribe - Mareb members kidnapped a Swedish expert who was employed at a power station in Sana'a. The perpetrators took the victim from Showkan to Al-Mahjaza in Mareb. The kidnapper's demands included the implementation of two drinking water projects and the reinstatement of tribe members to the civil and military jobs, from which they had been dismissed. Six tribesmen in Sana'a were arrested, and military forces surrounded the kidnappers in Serwah Mareb, but the final result of the situation was not clear.",Al-Zaidi Tribe - Mareb,Business,Firearms
2001,1,1,Yemen,Adan,Middle East & North Africa,Aden,12.825647,44.846416,Bombing/Explosion,0,0,Aden Anglican Church,"01/01/2001: The wall of an Anglican Church was partially destroyed by an explosive charge causing extensive property damage. The explosive charge was placed in a waste bin outside the church in the Tawahi district in Aden, Yemen. There were no reported injuries or fatalities and the group responsible was unknown.",Unknown,Religious Figures/Institutions,Explosives
2001,1,2,Yemen,Adan,Middle East & North Africa,Aden,12.825647,44.846416,Bombing/Explosion,0,1,Yemen News Agency (SABA),01/02/2001: A small bomb exploded outside the office of the Yemeni News Agency (SABA) in Aden. Authorities held a number of Islamic militants whom they believed were responsible. There were no deaths and one was injured.,Muslim extremists,Journalists & Media,Explosives
2001,1,17,Yemen,Shabwah,Middle East & North Africa,Unknown,14.719504,46.868266,Hostage Taking (Kidnapping),0,0,"Luther Fielenberg, German petroleum expert working for Preussag","1/17/2001: Luther Fielenberg, German petroleum expert working for Preussag, was kidnapped from an oil field by tribesmen in Shabwa province, Yemen.  The al-Karb tribe demanded that Preussag employ 50 members of the tribe in exchange for Fielenberg's safe release; however, the company refused the deal.  On January 18, 2001, security forces clashed with the al-Karb tribe and successfully rescued Fielenberg.",Yemenis,Business,Unknown
2001,1,15,Yemen,Amran,Middle East & North Africa,Amran,15.659191,43.946539,Hostage Taking (Kidnapping),0,0,French tourists in the Amran area,"1/15/2001: Two French tourists and their two Yemeni guides were abducted near Amran town, Amran, Yemen.  Members of the Al-Shamlan tribe who kidnapped the tourists and guides took them to the Jawf region, then demanded schools and development projects for their release.  The tribesmen released the hostages on January 16, 2001, but recaptured them the same day when security forces attempted to arrest the tribesmen.  The captives were freed again on January 17, 2001, and several of the kidnappers were taken into custody.",Yemenis,Tourists,Unknown
2001,1,23,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.441952,44.243157,Hijacking,0,2,Yemen Airways airplane,"01/23/2001: Mohammed Yehia Ali Sattar, armed with a gun and a grenade, hijacked a Yemini aircraft that had departed from Sanaa, Yemen en route to Taizz. The plane was carrying 91 passengers, including Barbara Bodine, the United States Ambassador to Yemen. The hijacker intended to demonstrate support for Saddam Hussein by flying to Baghdad International Airport. Members of the crew were able to subdue the hijacker when the plane landed in Djibouti for refueling. The hijacker and a flight engineer were injured during the hijacking.",Supporters of Saddam Hussein,Airports & Aircraft,Firearms
2001,11,11,Yemen,Hadramawt,Middle East & North Africa,Masila,15.965333,49.000313,Bombing/Explosion,0,0,Nexen Inc Oil Production Facilities,"11/11/2001: A bomb exploded at Nexen Inc. oil production facilities in Masila, Yemen. There were no injuries however a vehicle was damaged. There was no information on the source of the bomb or who committed the attack.",Unknown,Utilities,Explosives
2001,12,23,Yemen,Unknown,Middle East & North Africa,Al-Siyani,,,Armed Assault,2,,"Yemeni Soldiers in al-Siyani, Yemen","12/23/2001: Several armed men attacked a security post during an attempt to rescue a detained prisoner in al-Siyani, Yemen. One security personnel member and one assailant were killed in the attack.",Unknown,Police,Firearms
2002,4,12,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.325443,44.211895,Bombing/Explosion,0,0,US Embassy in Sanaa,"04/12/2002: An explosion occurred in the Sheraton district of Sanaa, near the US Embassy. Though police believed the blast targeted a Yemeni intelligence officer and not the embassy, a group identifying as Sympathizers of Al-Qaida distributed pamphlets throughout Sanaa claiming responsibility for attempting to hit the embassy. No one was arrested.",Sympathizers of Al-Qaida Organization,Government (Diplomatic),Explosives
2002,4,16,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.325443,44.211895,Bombing/Explosion,0,0,Civil Aviation Authority,04/16/2002: An explosion occurred near the Yemeni Civil Aviation Authority building in Sanaa. There was no structural damage and no casualties. A group claiming to support Al-Qaida claimed responsibility. The group is believed to be the same that set off an explosion near the US embassy earlier in the month.,Sympathizers of Al-Qaida Organization,Government (General),Explosives
2002,4,28,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.325443,44.211895,Bombing/Explosion,,,Civilians in Sana'a,"04/28/2002: An explosion and heavy artillery fire occurred in the Habra district of Sana'a, Yemen. The number of dead or injured was not reported. No group claimed responsibility.",Unknown,Private Citizens & Property,Explosives
2002,5,9,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.325443,44.211895,Bombing/Explosion,0,0,Yemen Prime Minister Abdul Qader Bajammal's personal residence,"05/09/2002: A bomb exploded at the entrance of a street leading to the house of Yemeni Prime Minister Abdul Qader Bajammal in SanaÂ’a, Yemen. The explosion did not result in any casualties. The Sympathizers of Al-Qaida Organization claimed responsibility for the bombing and threatened future attacks if the government of Yemen did not release 173 prisoners who had been imprisoned in an anti-terrorist crackdown.",Sympathizers of Al-Qaida Organization,Government (General),Explosives
2002,9,6,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.325443,44.211895,Bombing/Explosion,1,3,Civilians in the Al-Safia neighborhood of Sana'a,"9/6/2002: A bomb exploded in the Al-Safia neighborhood of Sana'a, Amanat Al Asimah, Yemen.  One person was killed and three more were injured.  The explosion occurred near the finance ministry building.  Authorities did not rule out the possibility that the person killed in the explosion, Ahmad Saleh, was carrying the bomb when it exploded.  No group claimed responsibility for the attack.",Unknown,Private Citizens & Property,Explosives
2002,11,3,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.441952,44.243157,Facility/Infrastructure Attack,0,2,Hunt Corp. employees in Sanaa,"11/03/2002: A helicopter carrying two Hunt Corp., U.S. oil company, employees were shot at with small-arms fire right after takeoff at Sanaa airport in Sanaa, Marib Governorate, Yemen. The helicopter had an emergency landing at the airport and the two employees were injured. Al-Qaida was suspected responsible for the attack.",Sympathizers of Al-Qaida Organization,Business,Firearms
2002,12,30,Yemen,Ibb,Middle East & North Africa,Jibla,13.918042,44.14386,Armed Assault,3,1,William E Koehn,"12/30/2002: Three American missionaries in Yemen were shot and killed by a suspected Muslim extremist in a Southern Baptist hospital in the town of Jibla. A hospital pharmacist was also injured. The assailant, identified as Abed Abdul Razak Kamel, used a semiautomatic rifle and was subsequently arrested. He possibly had ties to a Muslim extremist who killed a Yemeni politician a few days before the hospital attack. The victims were identified as William E. Koehn of Arlington, Texas, Kathleen A. Gariety of Wauwatosa, Wisconsin, and Dr. Martha C. Myers of Montgomery, Alabama.",Unknown,Religious Figures/Institutions,Firearms
2003,2,23,Yemen,Shabwah,Middle East & North Africa,Unknown,14.719504,46.868266,Assassination,1,0,Judge Omar Ahmed al-Qabbas,"02/23/2003: During the night local time, Omar Ahmed al-Qabbas, a judge in the San'a Specialized Court for Urgent Matters, was assassinated in his home while on vacation in Shabwa Province, eastern Yemen. According to the Deputy Governor of Shabwa, the killer sneaked into the judge's home, turned off the lights, and fired five shots from a sub-machine gun at the judge's head, killing him. The perpetrator fled. A Yemeni official said he did not know the motivation for the act, but the judge sat on many cases involving suspected terrorism.",Unknown,Government (General),Firearms
2003,3,18,Yemen,Marib,Middle East & North Africa,Unknown,15.502404,45.449854,Armed Assault,3,1,Oil workers in Marib province,"3/18/2002: A Yemeni man shot three oil workers at the Hunt Oil rig in Marib province, Yemen.  An American and a Canadian worker were killed in the attack, and a second Canadian was injured.  The gunman shot himself following the attack.  The motive behind the attack is unknown.",Unknown,Private Citizens & Property,Firearms
2003,6,23,Yemen,Abyan,Middle East & North Africa,Habaab,13.683741,46.081752,Armed Assault,0,7,A six truck military medical convoy that was crossing the Hattat region,"06/23/2003: Suspected militants from the Adan Abyan Islamic Army (AAIA) fired machine guns and rocket-propelled grenades at a six truck military medical convoy in the Habaab region of YemenÂ’s Abyan Province. The attackers wounded seven people, including several medics, in the ambush.",Adan Abyan Islamic Army (AAIA),Military,Firearms
2003,7,29,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.325443,44.211895,Bombing/Explosion,0,0,"U.S. Embassy in Sana'a, Yemen","07/29/2003: Around 23:30, a bomb went off in an area close to the U.S. Embassy in Sana'a, Yemen. No casualties were reported in the bombing, which caused no damage to the embassy. Witnesses said that the bomb went off in a street in a residential area near the embassy, shattering windows of nearby houses.",Unknown,Government (Diplomatic),Explosives
2003,7,30,Yemen,Lahij,Middle East & North Africa,Yahar,13.178143,44.632399,Armed Assault,8,0,Yemen worshippers at a mosque in Yahar,"07/30/2003: Eight people were killed and two injured in an attack by a gunman with a machine gun who opened fire on worshippers at a mosque in Yahar, Yemen. The attacker was immediately arrested. Local officials said that the dead included seven young students of a religious school attached to the mosque and their teacher.",Unknown,Religious Figures/Institutions,Firearms
2003,9,25,Yemen,Hajjah,Middle East & North Africa,Qara,15.696749,43.650512,Armed Assault,3,0,Zu-Miqar tribesmen,"09/25/2003: Unidentified gunmen ambushed and killed three people in the province of Hajjah, Yemen.",Unknown,Private Citizens & Property,Firearms
2003,12,4,Yemen,Al Bayda,Middle East & North Africa,Unknown,14.259168,45.398157,Assassination,1,1,Governor of Shabwa Province  Ali Ahmad al-Rasas,"12/04/2003: Suspected members of the Islamist Takfir wal Hijra group attacked the governor of Shabwah Province, Ali Ahmad al-Rasas, and his brother, an intelligence official, in the governorate of Ibb, Rasas Ahmad, in the Al-Baidah governorate desert on the road traveling from the Province of al-Bayda to Shabwah, Yemen, injuring one, and killing the other respectively.",Takfir wal-Hijra (Excommunication and Exodus),Government (General),Firearms
2005,1,13,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.325443,44.211895,Armed Assault,0,2,An office building housing an office belonging to Yemen's ruling party in San'a,"01/13/2005: Gunmen attacked a building housing an office of YemenÂ’s ruling party in SanÂ’a. The attackers fired shots and detonated a bomb that slightly wounded two journalists and caused minor damage to the building. Although no group claimed responsibility for the attack, local authorities believed that Sheik Abdulmajid al-Zindani, a prominent politician and spiritual leader of the Islah Party, may have been behind the incident.",Unknown,Government (General),Firearms
2005,4,3,Yemen,Saada,Middle East & North Africa,Talh,17.015158,43.684155,Assassination,0,0,"Secretary General of the Sa'Dah Council, Muhammad Manna","04/03/2005: Unidentified gunmen opened fire on the Secretary-General of the Sa'Dah Council, Muhammad Manna on a road in the Talh area; no injuries to the potential victims resulted from the assassination attempt.  Three of the assailants were killed.",Unknown,Government (General),Firearms
2005,4,25,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.325443,44.211895,Assassination,0,0,An unidentified military official,"04/25/2005: An unidentified Yemeni military official was the target of a failed assassination attempt in Sana'a, Yemen. The perpetrators threw a grenade at the officialÂ’s vehicle which exploded injuring numerous bystanders. Authorities suspected that members of the Believing Youth Organization were behind the attack.",Al-Shabaab al-Mu'minin,Military,Explosives
2005,5,7,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.325443,44.211895,Bombing/Explosion,0,5,Members of the Yemen air defense academy,"05/07/2005: Two gunmen hurled grenades at a bus carrying members of YemenÂ’s air defense academy, injuring five on board, including three Iraqi military advisers, in the capital of Sanaa, Yemen. Authorities suspected members of the Al-Shabab al-Mu'minin.",Al-Shabaab al-Mu'minin,Military,Explosives
2005,10,31,Yemen,Saada,Middle East & North Africa,Sadah,16.917494,43.762409,Armed Assault,12,,Policemen stationed northeast of SaÂ’dah City,"10/31/2005: Unidentified gunmen ambushed and killed 12 policemen northeast of SaÂ’dah City in Yemen. Authorities suspected numerous groups including Al-Qaida, but no group claimed responsibility for the attack.",Al-Qaida in Yemen,Police,Firearms
2005,11,21,Yemen,Marib,Middle East & North Africa,Marib,15.45639,45.324871,Hostage Taking (Kidnapping),0,0,Swiss nationals traveling in Ma'rib Province,"11/21/2005: Members of the Abida tribe kidnapped two Swiss civilians in YemenÂ’s MaÂ’rib Province. The tribe members threatened to kill their captives if the government of Yemen did not comply with their demand that it release imprisoned Abida tribesmen. The Swiss prisoners were released unharmed after one day of captivity on November 22, 2005.",Abida Tribe,Private Citizens & Property,Firearms
2005,12,21,Yemen,Marib,Middle East & North Africa,Unknown,15.502404,45.449854,Hostage Taking (Kidnapping),0,0,2 Austrian Tourists,"12/21/2005: Yemeni tribesmen kidnapped two Austrian tourists in the nationÂ’s Sanaa, Yemen. As of December 22, 2005, the tourists had not been released, but the governor of Maarib Province said the hostages would be released in the foreseeable future. The kidnappers were holding the Austrians to win the release of relatives held on suspicion of traveling to Iraq to fight the U.S.-led coalition.",Tribesmen,Tourists,Unknown
2006,4,11,Yemen,Hadramawt,Middle East & North Africa,Al-Mukalla,14.54397,49.12458,Bombing/Explosion,0,0,Yemeni Socialist Party building in Mukalla,"04/11/2006: An explosive device detonated at the Yemeni Socialist Party in Al-Mukalla, Yemen. The bomb was placed in a barrel on the roof of the building, but caused no damage or injuries. The attack is believed by authorities to be intended to disturb the peace before citizens voted in local and national elections. No group claimed responsibility for the attack.",Unknown,Government (General),Explosives
2006,4,14,Yemen,Amran,Middle East & North Africa,Harf Sufyan,16.356323,44.091938,Armed Assault,3,9,government appointed preacher in Amran,"04/14/2006: Two armed rebels who had taken part in a rebellion led by radical Zaidi preacher Hussein Badr Eddin al-Huthi attacked a government appointed mosque preacher from Egypt in Haraf Sofian, Yemen, and prevented him from delivering his sermon in a mosque. The attack resulted in a gun fight with police outside the mosque that left one policeman dead and five wounded, and two militants killed and four wounded, and two arrested.",Houthi extremists (Ansar Allah),Religious Figures/Institutions,Firearms
2006,9,10,Yemen,Shabwah,Middle East & North Africa,Unknown,14.719504,46.868266,Hostage Taking (Kidnapping),,,French tourists,09/10/2006: Â“French Tourists in Yemen were abducted by local tribesmen in Shabwa province. No group claimed responsibility for the attack.,Tribesmen,Tourists,Firearms
