Year,Month,Day,Country,State,Region,City,Latitude,Longitude,AttackType,Killed,Wounded,Target,Summary,Group,Target_type,Weapon_type
1970,3,3,United States,Colorado,North America,Denver,39.758968,-104.876305,Bombing/Explosion,0,0,Foreign cars painted red,"3/3/1970: Unknown perpetrators bombed a foreign-made car painted red in Denver, Colorado, United States.  There were no casualties but the car was damaged.",Left-Wing Militants,Private Citizens & Property,Explosives
1970,3,3,United States,Washington,North America,Seattle,47.610786,-122.331306,Bombing/Explosion,0,0,Post Office in Seattle's University District,"3/3/1970: Four left wing radicals set off a dynamite bomb at a post office in Seattle, Washington, United States.  There were no casualties but the building and a vehicle were damaged.",Student Radicals,Government (General),Explosives
1970,3,4,United States,California,North America,Oakland,37.791927,-122.225906,Bombing/Explosion,0,0,Oakland Army Base,"3/4/1970: Unknown perpetrators placed a time bomb in a Barracks at the Oakland Army Base in California, United States.  The bomb was subsequently discovered and disarmed. The base was used as a departing point for United States troops heading to Vietnam.",Left-Wing Militants,Military,Explosives
1970,3,4,United States,California,North America,Martinez,38.019304,-122.134062,Bombing/Explosion,0,0,,"3/4/1970: Unknown perpetrators placed a bomb on a railroad car in Martinez, California, United States.  The bomb was subsequently discovered and disarmed.  The railroad car was used to transport acid.",Unknown,Transportation,Explosives
1970,3,4,United States,Colorado,North America,Denver,39.758968,-104.876305,Bombing/Explosion,0,0,Foreign cars painted red,"3/4/1970: Unknown perpetrators bombed a foreign-made car painted red in Denver, Colorado, United States.  There were no casualties but the car was damaged.",Left-Wing Militants,Private Citizens & Property,Explosives
1970,3,5,United States,Washington,North America,Seattle,47.610786,-122.331306,Bombing/Explosion,0,0,University District Post Office,"3/5/1970: Unknown perpetrators detonated a bomb at the University District Post Office in Seattle, Washington, United States.  There were no casualties, however, the side of the building was damaged.",Left-Wing Militants,Government (General),Explosives
1970,3,5,United States,Colorado,North America,Denver,39.758968,-104.876305,Bombing/Explosion,0,0,Foreign cars painted red,"3/5/1970: Unknown perpetrators bombed a foreign-made car painted red in Denver, Colorado, United States.  There were no casualties but the car was heavily damaged.",Left-Wing Militants,Private Citizens & Property,Explosives
1970,3,5,United States,Puerto Rico,North America,San Juan,18.386932,-66.061127,Assassination,2,0,Two members of the United States Navy,"3/5/1970: Unknown Puerto Rican Nationalists assassinated two United States Navy personal stationed in San Juan, Puerto Rico.  The incident was in response to the death of Antonia Martinez Lagaras, who was shot and killed during a confrontation between students and police in front of the R.O.T.C. building at the University of Puerto Rico, Rio Piedras a day earlier.",Armed Commandos of Liberation,Military,Firearms
1970,3,6,United States,Michigan,North America,Detroit,42.331685,-83.047924,Bombing/Explosion,0,0,Detroit Police Department Building,"3/6/1970: In a series of related unsuccessful attacks, suspected members of the Weathermen placed thirty-four sticks of dynamite at the Detroit Police Department building in Michigan, United States.  The bombs were subsequently discovered and  disarmed.","Weather Underground, Weathermen",Police,Explosives
1970,3,6,United States,Michigan,North America,Detroit,42.331685,-83.047924,Bombing/Explosion,0,0,Detroit Police Officers Association,"3/6/1970: In a series of related unsuccessful attacks, suspected members of the Weathermen tossed a package containing dynamite through a window of the Detroit Police Officers Association in Michigan, United States.  The dynamite was  discovered and subsequently disarmed.","Weather Underground, Weathermen",Police,Explosives
1970,3,9,United States,California,North America,Berkeley,37.874043,-122.280022,Facility/Infrastructure Attack,0,0,Library,,Unknown,Educational Institution,Incendiary
1970,3,9,United States,Alabama,North America,Ashville,33.83651,-86.254749,Facility/Infrastructure Attack,0,0,Black Muslims,,Ku Klux Klan,Private Citizens & Property,Chemical
1970,3,9,United States,Connecticut,North America,Bridgeport,41.18188,-73.191269,Facility/Infrastructure Attack,0,0,Shiloh Baptist Church,"3/9/1970: Unknown perpetrators firebombed Shiloh Baptist Church, a predominantly African American Church, in Bridgeport, Connecticut, United States.  There were no casualties but the building sustained minor damages.",White extremists,Religious Figures/Institutions,Incendiary
1970,3,9,United States,New Mexico,North America,Albuquerque,35.084319,-106.619781,Bombing/Explosion,0,0,Air Force R.O.T.C. at University of New Mexico,"3/9/1970: Unknown perpetrators placed an incendiary bomb underneath the Air Force R.O.T.C. building at the University of New Mexico in Albuquerque, New Mexico, United States.  The bomb was discovered and disarmed fifteen minutes before it was set to explode.",White extremists,Military,Explosives
1970,3,9,United States,Maryland,North America,Bel Air,39.53894,-76.348479,Bombing/Explosion,2,0,,"3/9/1970: A bomb exploded in the car of Ralph Featherstone and William Payne, members of the Student non-violent Coordinating Committee and supporters of H. Rap Brown, while they were driving in Bel Air, Maryland, United States.  Both men died as a result of the blast.  Police suspected that the bomb exploded prematurely and was intended for H. Rap Brown's trial scheduled to be held  at the Harford County Courthouse   Many members of the radical Black community believed that the bomb was set off by White Racists or the police.  The next day, a bomb was detonated at Dorchester County Courthouse, the original location of Brown's trial, by an unknown perpetrator.",Black Nationalists,Unknown,Explosives
1970,3,10,United States,Maryland,North America,Cambridge,38.563122,-76.078063,Bombing/Explosion,0,0,Dorchester County Courthouse,"3/10/1970: An unidentified White middle-aged female was suspected of bombing the Dorchester County Courthouse in Cambridge, Maryland, United States where the trial for radical Black leader H. Rap Brown was originally scheduled to be held.  There were no casualties but the building sustained extensive damages.",Left-Wing Militants,Government (General),Explosives
1970,3,10,United States,California,North America,San Francisco,37.755363,-122.443352,Facility/Infrastructure Attack,0,0,Office of S. I. Hayakawa,"3/10/1970: Unknown perpetrators threw a Molotov cocktail into the office of Dr. Samuel Ichiye Hayakawa, the president of San Francisco State College, in San Francisco, California, United States.  The bomb failed to ignite.  The next day their were violent protests on campus against military recruiters on the SFSC campus.  Previously, S. I. Hayakawa took a hard line against student demonstrators.",Student Radicals,Business,Incendiary
1970,3,11,United States,Illinois,North America,Champaign,40.102408,-88.227159,Facility/Infrastructure Attack,0,0,"Army and Air Force Recruiting Station, University of Illinois","3/11/1970: Unknown perpetrators firebombed the Army and Air Force Recruiting Station at the University of Illinois, Champaign-Urbana, United States.  There were no casualties but the Recruiting Station was destroyed.",Student Radicals,Military,Incendiary
1970,3,12,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,general telephone and electronics,,Revolutionary Force 9,Business,Explosives
1970,3,12,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,IBM,,Revolutionary Force 9,Business,Explosives
1970,3,12,United States,Illinois,North America,Chicago,41.842602,-87.681229,Bombing/Explosion,0,0,Chicago Police Car,"3/12/1970:  In a series of two incidents that were possibly related, a bomb exploded underneath an empty police car parked in front of detective headquarters in Chicago, Illinois, United States.  There were no casualties but the car sustained minor damages.",Black Nationalists,Police,Explosives
1970,3,12,United States,Illinois,North America,Chicago,41.842602,-87.681229,Bombing/Explosion,0,0,Chicago Police Car,"3/12/1970:  In a series of two incidents that were possibly related, a cherry bomb was thrown at an empty police car in Chicago, Illinois, United States, after two officers left the vehicle responding to a call for help.  There were no casualties but the car was damaged.",Black Nationalists,Police,Explosives
1970,3,12,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,Mobil Oil Company Building,"3/12/1970: In a series of related attacks, the Revolutionary Force 9 claimed credit for the bombing of the Mobil Oil Company Building in Manhattan, New York, United States.  There were no casualties but the building sustained heavy structural damage.  The Revolutionary Force 9 claimed that the Mobil Oil Company was an ""enem(y) of human life"" because it profited off of the Vietnam War.",Revolutionary Force 9,Business,Explosives
1970,3,13,United States,Wisconsin,North America,Appleton,44.260288,-88.397455,Facility/Infrastructure Attack,0,0,R.O.T.C. at Lawrence University,"3/13/1970: In a series of two incidents that were possibly related, unknown perpetrators set off a firebomb at the R.O.T.C. Building at Lawrence University in Appleton, Wisconsin, United States.  There were no casualties but the building sustained damage to its walls",Student Radicals,Military,Incendiary
